"","workerid","noun","nounclass","predicateposition","predicate","correctresponse","correctclass"
"508",19,"apple","food","predicate1","fresh",0.92,"age"
"509",19,"thing","thing","predicate1","purple",0,"color"
"510",19,"apple","food","predicate1","blue",0.9,"color"
"511",19,"eyes","body","predicate1","big",0.91,"size"
"512",19,"thing","thing","predicate1","plastic",0.93,"material"
"513",19,"cheese","food","predicate1","rotten",0,"age"
"514",19,"apple","food","predicate1","wooden",0.01,"material"
"515",19,"hair","body","predicate1","old",0.93,"age"
"516",19,"thing","thing","predicate1","metal",0,"material"
"517",19,"thing","thing","predicate1","smooth",1,"texture"
"518",19,"eyes","body","predicate1","metal",0.01,"material"
"519",19,"eyes","body","predicate1","wooden",0,"material"
"520",19,"hair","body","predicate1","long",1,"size"
"521",20,"apple","food","predicate1","tiny",1,"size"
"522",20,"eyes","body","predicate1","tiny",1,"size"
"523",20,"cheese","food","predicate1","huge",1,"size"
"524",20,"hair","body","predicate1","good",1,"quality"
"525",20,"hair","body","predicate1","fresh",1,"age"
"526",20,"hair","body","predicate1","yellow",0,"color"
"527",20,"thing","thing","predicate1","yellow",0.3,"color"
"528",20,"thing","thing","predicate1","blue",0.14,"color"
"529",20,"apple","food","predicate1","short",1,"size"
"530",20,"hair","body","predicate1","small",0.25,"size"
"531",20,"thing","thing","predicate1","round",0,"shape"
"532",20,"apple","food","predicate1","big",1,"size"
"533",20,"apple","food","predicate1","metal",0,"material"
"534",20,"thing","thing","predicate1","fresh",1,"age"
"535",20,"thing","thing","predicate1","rotten",1,"age"
"536",20,"apple","food","predicate1","metal",0,"material"
"537",20,"apple","food","predicate1","rotten",0,"age"
"538",20,"apple","food","predicate1","plastic",0.03,"material"
"539",20,"apple","food","predicate1","long",0,"size"
"540",20,"cheese","food","predicate1","square",0,"shape"
"541",20,"apple","food","predicate1","wooden",0,"material"
"542",20,"eyes","body","predicate1","new",0,"age"
"543",20,"apple","food","predicate1","fresh",1,"age"
"544",20,"cheese","food","predicate1","red",0,"color"
"545",20,"cheese","food","predicate1","tiny",0,"size"
"546",20,"eyes","body","predicate1","bad",0,"quality"
"547",22,"cheese","food","predicate1","short",1,"size"
"548",22,"thing","thing","predicate1","wooden",0,"material"
"549",22,"hair","body","predicate1","red",1,"color"
"550",22,"thing","thing","predicate1","red",0,"color"
"551",22,"eyes","body","predicate1","good",1,"quality"
"552",22,"cheese","food","predicate1","square",0,"shape"
"553",22,"eyes","body","predicate1","smooth",0,"texture"
"554",22,"cheese","food","predicate1","bad",0,"quality"
"555",22,"hair","body","predicate1","smooth",1,"texture"
"556",22,"hair","body","predicate1","metal",0,"material"
"557",22,"eyes","body","predicate1","long",0,"size"
"558",22,"hair","body","predicate1","metal",0,"material"
"559",22,"hair","body","predicate1","yellow",0,"color"
"560",22,"eyes","body","predicate1","plastic",0,"material"
"561",22,"hair","body","predicate1","wooden",0,"material"
"562",22,"apple","food","predicate1","purple",0,"color"
"563",22,"eyes","body","predicate1","green",0,"color"
"564",22,"thing","thing","predicate1","good",0,"quality"
"565",22,"eyes","body","predicate1","huge",0,"size"
"566",22,"eyes","body","predicate1","hard",1,"texture"
"567",22,"thing","thing","predicate1","metal",0,"material"
"568",22,"thing","thing","predicate1","short",1,"size"
"569",22,"apple","food","predicate1","huge",1,"size"
"570",22,"thing","thing","predicate1","rotten",0,"age"
"571",22,"cheese","food","predicate1","huge",1,"size"
"572",22,"eyes","body","predicate1","red",0,"color"
"573",23,"hair","body","predicate1","square",0.53,"shape"
"574",23,"hair","body","predicate1","new",0.98,"age"
"575",23,"hair","body","predicate1","square",0.98,"shape"
"576",23,"thing","thing","predicate1","fresh",0.02,"age"
"577",23,"eyes","body","predicate1","huge",0.99,"size"
"578",23,"eyes","body","predicate1","brown",0.04,"color"
"579",23,"apple","food","predicate1","fresh",0.04,"age"
"580",23,"eyes","body","predicate1","good",0.88,"quality"
"581",23,"thing","thing","predicate1","fresh",0.97,"age"
"582",23,"hair","body","predicate1","wooden",0.96,"material"
"583",23,"hair","body","predicate1","short",0.97,"size"
"584",23,"hair","body","predicate1","hard",0.29,"texture"
"585",23,"hair","body","predicate1","plastic",0.98,"material"
"586",23,"hair","body","predicate1","short",0.98,"size"
"587",23,"apple","food","predicate1","rotten",0.75,"age"
"588",23,"apple","food","predicate1","metal",0.97,"material"
"589",23,"thing","thing","predicate1","blue",0.98,"color"
"590",23,"hair","body","predicate1","metal",0.04,"material"
"591",23,"eyes","body","predicate1","good",0.96,"quality"
"592",23,"eyes","body","predicate1","small",0.95,"size"
"593",23,"hair","body","predicate1","good",0.32,"quality"
"594",23,"eyes","body","predicate1","red",0.02,"color"
"595",23,"eyes","body","predicate1","blue",0.04,"color"
"596",23,"thing","thing","predicate1","rotten",0.97,"age"
"597",23,"cheese","food","predicate1","red",0,"color"
"598",23,"thing","thing","predicate1","hard",0.65,"texture"
"599",24,"thing","thing","predicate1","yellow",0.04,"color"
"600",24,"hair","body","predicate1","tiny",0.96,"size"
"601",24,"apple","food","predicate1","small",0.99,"size"
"602",24,"eyes","body","predicate1","good",1,"quality"
"603",24,"eyes","body","predicate1","round",0.96,"shape"
"604",24,"apple","food","predicate1","brown",0.02,"color"
"605",24,"apple","food","predicate1","tiny",0.99,"size"
"606",24,"cheese","food","predicate1","green",0.01,"color"
"607",24,"apple","food","predicate1","red",0.01,"color"
"608",24,"cheese","food","predicate1","long",0.97,"size"
"609",24,"hair","body","predicate1","smooth",0.02,"texture"
"610",24,"thing","thing","predicate1","plastic",0.01,"material"
"611",24,"cheese","food","predicate1","old",0.97,"age"
"612",24,"cheese","food","predicate1","old",0.97,"age"
"613",24,"apple","food","predicate1","fresh",0.96,"age"
"614",24,"thing","thing","predicate1","green",0,"color"
"615",24,"hair","body","predicate1","huge",0.02,"size"
"616",24,"cheese","food","predicate1","green",0.01,"color"
"617",24,"cheese","food","predicate1","square",0.01,"shape"
"618",24,"cheese","food","predicate1","brown",0,"color"
"619",24,"eyes","body","predicate1","tiny",0.97,"size"
"620",24,"cheese","food","predicate1","rotten",0,"age"
"621",24,"apple","food","predicate1","big",0.99,"size"
"622",24,"thing","thing","predicate1","blue",0.98,"color"
"623",24,"thing","thing","predicate1","purple",0.03,"color"
"624",24,"thing","thing","predicate1","hard",0.97,"texture"
"625",25,"apple","food","predicate1","metal",1,"material"
"626",25,"cheese","food","predicate1","long",0.76,"size"
"627",25,"cheese","food","predicate1","brown",0.81,"color"
"628",25,"thing","thing","predicate1","big",1,"size"
"629",25,"eyes","body","predicate1","brown",0.88,"color"
"630",25,"thing","thing","predicate1","purple",0,"color"
"631",25,"cheese","food","predicate1","huge",0.85,"size"
"632",25,"eyes","body","predicate1","bad",0.22,"quality"
"633",25,"thing","thing","predicate1","soft",0,"texture"
"634",25,"apple","food","predicate1","round",0,"shape"
"635",25,"apple","food","predicate1","huge",1,"size"
"636",25,"hair","body","predicate1","big",0.78,"size"
"637",25,"cheese","food","predicate1","metal",0.81,"material"
"638",25,"hair","body","predicate1","blue",0.2,"color"
"639",25,"cheese","food","predicate1","metal",0,"material"
"640",25,"hair","body","predicate1","round",0.84,"shape"
"641",25,"thing","thing","predicate1","yellow",1,"color"
"642",25,"eyes","body","predicate1","small",0.14,"size"
"643",25,"hair","body","predicate1","new",0.85,"age"
"644",25,"cheese","food","predicate1","bad",0,"quality"
"645",25,"eyes","body","predicate1","bad",0.16,"quality"
"646",25,"hair","body","predicate1","metal",0.72,"material"
"647",25,"hair","body","predicate1","metal",0.22,"material"
"648",25,"hair","body","predicate1","wooden",0,"material"
"649",25,"eyes","body","predicate1","purple",1,"color"
"650",25,"thing","thing","predicate1","wooden",0,"material"
"651",26,"cheese","food","predicate1","small",1,"size"
"652",26,"thing","thing","predicate1","huge",1,"size"
"653",26,"hair","body","predicate1","purple",0.01,"color"
"654",26,"apple","food","predicate1","hard",0.98,"texture"
"655",26,"thing","thing","predicate1","purple",0.02,"color"
"656",26,"thing","thing","predicate1","soft",0.97,"texture"
"657",26,"cheese","food","predicate1","smooth",0.01,"texture"
"658",26,"apple","food","predicate1","metal",0.03,"material"
"659",26,"hair","body","predicate1","red",0.17,"color"
"660",26,"cheese","food","predicate1","old",0.3,"age"
"661",26,"cheese","food","predicate1","blue",0.16,"color"
"662",26,"apple","food","predicate1","rotten",1,"age"
"663",26,"hair","body","predicate1","wooden",0.13,"material"
"664",26,"hair","body","predicate1","red",0,"color"
"665",26,"eyes","body","predicate1","bad",0.37,"quality"
"666",26,"hair","body","predicate1","huge",0.97,"size"
"667",26,"apple","food","predicate1","new",0.17,"age"
"668",26,"cheese","food","predicate1","square",0.23,"shape"
"669",26,"hair","body","predicate1","soft",0.33,"texture"
"670",26,"thing","thing","predicate1","rotten",0,"age"
"671",26,"hair","body","predicate1","old",0.2,"age"
"672",26,"thing","thing","predicate1","long",0.95,"size"
"673",26,"apple","food","predicate1","red",0,"color"
"674",26,"hair","body","predicate1","tiny",0.96,"size"
"675",26,"eyes","body","predicate1","smooth",0.18,"texture"
"676",26,"eyes","body","predicate1","long",0.88,"size"
"677",27,"eyes","body","predicate1","short",1,"size"
"678",27,"hair","body","predicate1","tiny",1,"size"
"679",27,"hair","body","predicate1","soft",1,"texture"
"680",27,"hair","body","predicate1","yellow",0,"color"
"681",27,"thing","thing","predicate1","smooth",0,"texture"
"682",27,"thing","thing","predicate1","round",0,"shape"
"683",27,"thing","thing","predicate1","long",1,"size"
"684",27,"apple","food","predicate1","blue",0,"color"
"685",27,"thing","thing","predicate1","yellow",0,"color"
"686",27,"hair","body","predicate1","long",0,"size"
"687",27,"hair","body","predicate1","new",0,"age"
"688",27,"thing","thing","predicate1","square",1,"shape"
"689",27,"apple","food","predicate1","plastic",0,"material"
"690",27,"thing","thing","predicate1","big",1,"size"
"691",27,"cheese","food","predicate1","long",1,"size"
"692",27,"eyes","body","predicate1","huge",1,"size"
"693",27,"cheese","food","predicate1","yellow",0,"color"
"694",27,"eyes","body","predicate1","fresh",1,"age"
"695",27,"cheese","food","predicate1","fresh",1,"age"
"696",27,"hair","body","predicate1","square",0,"shape"
"697",27,"thing","thing","predicate1","square",0,"shape"
"698",27,"thing","thing","predicate1","metal",0,"material"
"699",27,"cheese","food","predicate1","new",1,"age"
"700",27,"apple","food","predicate1","big",1,"size"
"701",27,"thing","thing","predicate1","brown",0,"color"
"702",27,"hair","body","predicate1","wooden",0,"material"
"703",28,"cheese","food","predicate1","green",0,"color"
"704",28,"thing","thing","predicate1","long",0.08,"size"
"705",28,"thing","thing","predicate1","plastic",0.07,"material"
"706",28,"thing","thing","predicate1","hard",0.98,"texture"
"707",28,"cheese","food","predicate1","metal",0.02,"material"
"708",28,"apple","food","predicate1","purple",0.91,"color"
"709",28,"eyes","body","predicate1","metal",0.02,"material"
"710",28,"thing","thing","predicate1","purple",0.02,"color"
"711",28,"thing","thing","predicate1","rotten",0.99,"age"
"712",28,"apple","food","predicate1","smooth",0.04,"texture"
"713",28,"cheese","food","predicate1","round",0.97,"shape"
"714",28,"eyes","body","predicate1","smooth",0.05,"texture"
"715",28,"cheese","food","predicate1","smooth",0.06,"texture"
"716",28,"eyes","body","predicate1","brown",0.04,"color"
"717",28,"thing","thing","predicate1","green",0.99,"color"
"718",28,"thing","thing","predicate1","soft",1,"texture"
"719",28,"hair","body","predicate1","smooth",0.04,"texture"
"720",28,"cheese","food","predicate1","purple",0.94,"color"
"721",28,"eyes","body","predicate1","hard",0.99,"texture"
"722",28,"cheese","food","predicate1","fresh",0.96,"age"
"723",28,"cheese","food","predicate1","smooth",0.99,"texture"
"724",28,"hair","body","predicate1","brown",0.01,"color"
"725",28,"eyes","body","predicate1","good",0.98,"quality"
"726",28,"eyes","body","predicate1","metal",0,"material"
"727",28,"cheese","food","predicate1","metal",0.02,"material"
"728",28,"hair","body","predicate1","soft",0.05,"texture"
"729",29,"hair","body","predicate1","red",0,"color"
"730",29,"apple","food","predicate1","smooth",0.14,"texture"
"731",29,"thing","thing","predicate1","plastic",0.06,"material"
"732",29,"thing","thing","predicate1","purple",0,"color"
"733",29,"cheese","food","predicate1","short",0.81,"size"
"734",29,"apple","food","predicate1","bad",0,"quality"
"735",29,"thing","thing","predicate1","new",0.98,"age"
"736",29,"hair","body","predicate1","smooth",1,"texture"
"737",29,"eyes","body","predicate1","plastic",0.36,"material"
"738",29,"hair","body","predicate1","huge",1,"size"
"739",29,"eyes","body","predicate1","rotten",0.87,"age"
"740",29,"apple","food","predicate1","hard",1,"texture"
"741",29,"apple","food","predicate1","new",1,"age"
"742",29,"hair","body","predicate1","fresh",0.34,"age"
"743",29,"apple","food","predicate1","yellow",0.07,"color"
"744",29,"eyes","body","predicate1","hard",0.09,"texture"
"745",29,"hair","body","predicate1","old",0,"age"
"746",29,"apple","food","predicate1","good",0.86,"quality"
"747",29,"cheese","food","predicate1","purple",0.12,"color"
"748",29,"thing","thing","predicate1","rotten",1,"age"
"749",29,"apple","food","predicate1","small",1,"size"
"750",29,"thing","thing","predicate1","metal",0,"material"
"751",29,"hair","body","predicate1","good",1,"quality"
"752",29,"thing","thing","predicate1","brown",0,"color"
"753",29,"eyes","body","predicate1","soft",0,"texture"
"754",29,"eyes","body","predicate1","fresh",1,"age"
"755",30,"thing","thing","predicate1","square",0.2,"shape"
"756",30,"eyes","body","predicate1","smooth",1,"texture"
"757",30,"eyes","body","predicate1","brown",0,"color"
"758",30,"apple","food","predicate1","tiny",1,"size"
"759",30,"thing","thing","predicate1","smooth",0.58,"texture"
"760",30,"thing","thing","predicate1","huge",1,"size"
"761",30,"thing","thing","predicate1","yellow",0,"color"
"762",30,"thing","thing","predicate1","green",0,"color"
"763",30,"cheese","food","predicate1","metal",0.16,"material"
"764",30,"apple","food","predicate1","old",0.23,"age"
"765",30,"eyes","body","predicate1","brown",0,"color"
"766",30,"eyes","body","predicate1","bad",1,"quality"
"767",30,"cheese","food","predicate1","purple",0,"color"
"768",30,"thing","thing","predicate1","wooden",0,"material"
"769",30,"thing","thing","predicate1","green",0,"color"
"770",30,"cheese","food","predicate1","good",1,"quality"
"771",30,"hair","body","predicate1","purple",0.31,"color"
"772",30,"cheese","food","predicate1","plastic",0,"material"
"773",30,"hair","body","predicate1","tiny",1,"size"
"774",30,"thing","thing","predicate1","short",1,"size"
"775",30,"apple","food","predicate1","yellow",0.3,"color"
"776",30,"eyes","body","predicate1","old",1,"age"
"777",30,"hair","body","predicate1","short",0,"size"
"778",30,"apple","food","predicate1","tiny",0.77,"size"
"779",30,"thing","thing","predicate1","hard",0.71,"texture"
"780",30,"apple","food","predicate1","round",0.2,"shape"
"781",31,"cheese","food","predicate1","new",0.26,"age"
"782",31,"cheese","food","predicate1","tiny",0.91,"size"
"783",31,"cheese","food","predicate1","new",0.93,"age"
"784",31,"eyes","body","predicate1","bad",0.2,"quality"
"785",31,"thing","thing","predicate1","soft",0.85,"texture"
"786",31,"cheese","food","predicate1","big",0.93,"size"
"787",31,"hair","body","predicate1","fresh",0.5,"age"
"788",31,"cheese","food","predicate1","tiny",0.87,"size"
"789",31,"hair","body","predicate1","wooden",0.42,"material"
"790",31,"apple","food","predicate1","purple",0.31,"color"
"791",31,"apple","food","predicate1","plastic",0.02,"material"
"792",31,"thing","thing","predicate1","yellow",0.07,"color"
"793",31,"hair","body","predicate1","long",0.53,"size"
"794",31,"hair","body","predicate1","round",0.46,"shape"
"795",31,"apple","food","predicate1","fresh",0.79,"age"
"796",31,"cheese","food","predicate1","long",0.9,"size"
"797",31,"hair","body","predicate1","long",0.56,"size"
"798",31,"apple","food","predicate1","smooth",0.9,"texture"
"799",31,"apple","food","predicate1","old",0.7,"age"
"800",31,"hair","body","predicate1","yellow",0.07,"color"
"801",31,"eyes","body","predicate1","purple",0.28,"color"
"802",31,"cheese","food","predicate1","purple",0.02,"color"
"803",31,"hair","body","predicate1","yellow",0.05,"color"
"804",31,"thing","thing","predicate1","fresh",0.5,"age"
"805",31,"cheese","food","predicate1","plastic",0.1,"material"
"806",31,"thing","thing","predicate1","big",0.96,"size"
"807",33,"cheese","food","predicate1","red",0,"color"
"808",33,"hair","body","predicate1","round",0,"shape"
"809",33,"thing","thing","predicate1","green",0,"color"
"810",33,"hair","body","predicate1","blue",0,"color"
"811",33,"thing","thing","predicate1","big",1,"size"
"812",33,"cheese","food","predicate1","new",1,"age"
"813",33,"cheese","food","predicate1","bad",1,"quality"
"814",33,"eyes","body","predicate1","brown",0,"color"
"815",33,"apple","food","predicate1","blue",0,"color"
"816",33,"cheese","food","predicate1","long",0.99,"size"
"817",33,"thing","thing","predicate1","green",0,"color"
"818",33,"hair","body","predicate1","rotten",0,"age"
"819",33,"cheese","food","predicate1","green",1,"color"
"820",33,"eyes","body","predicate1","long",1,"size"
"821",33,"eyes","body","predicate1","yellow",0,"color"
"822",33,"apple","food","predicate1","hard",0,"texture"
"823",33,"thing","thing","predicate1","wooden",0,"material"
"824",33,"apple","food","predicate1","soft",0,"texture"
"825",33,"hair","body","predicate1","long",1,"size"
"826",33,"thing","thing","predicate1","fresh",1,"age"
"827",33,"thing","thing","predicate1","green",0,"color"
"828",33,"eyes","body","predicate1","small",1,"size"
"829",33,"thing","thing","predicate1","big",1,"size"
"830",33,"apple","food","predicate1","big",1,"size"
"831",33,"thing","thing","predicate1","good",0,"quality"
"832",33,"thing","thing","predicate1","metal",0,"material"
"833",34,"apple","food","predicate1","old",0.25,"age"
"834",34,"apple","food","predicate1","bad",0.93,"quality"
"835",34,"cheese","food","predicate1","tiny",0.9,"size"
"836",34,"hair","body","predicate1","plastic",0.07,"material"
"837",34,"thing","thing","predicate1","rotten",0.91,"age"
"838",34,"thing","thing","predicate1","short",0.97,"size"
"839",34,"cheese","food","predicate1","wooden",0.06,"material"
"840",34,"apple","food","predicate1","purple",0.02,"color"
"841",34,"cheese","food","predicate1","blue",0.03,"color"
"842",34,"cheese","food","predicate1","plastic",0.08,"material"
"843",34,"apple","food","predicate1","fresh",0.77,"age"
"844",34,"apple","food","predicate1","huge",0.82,"size"
"845",34,"hair","body","predicate1","short",0.71,"size"
"846",34,"thing","thing","predicate1","tiny",0.11,"size"
"847",34,"cheese","food","predicate1","long",0.16,"size"
"848",34,"apple","food","predicate1","good",0.7,"quality"
"849",34,"apple","food","predicate1","blue",0.15,"color"
"850",34,"eyes","body","predicate1","plastic",0.15,"material"
"851",34,"eyes","body","predicate1","red",0.11,"color"
"852",34,"apple","food","predicate1","yellow",0.15,"color"
"853",34,"cheese","food","predicate1","huge",0.8,"size"
"854",34,"cheese","food","predicate1","square",0.21,"shape"
"855",34,"thing","thing","predicate1","soft",0.24,"texture"
"856",34,"apple","food","predicate1","good",0.43,"quality"
"857",34,"cheese","food","predicate1","good",0.68,"quality"
"858",34,"thing","thing","predicate1","huge",0.8,"size"
"859",35,"apple","food","predicate1","long",0.24,"size"
"860",35,"cheese","food","predicate1","blue",0.17,"color"
"861",35,"hair","body","predicate1","hard",0.87,"texture"
"862",35,"apple","food","predicate1","small",0.89,"size"
"863",35,"cheese","food","predicate1","red",0.12,"color"
"864",35,"hair","body","predicate1","huge",0.96,"size"
"865",35,"thing","thing","predicate1","square",0.98,"shape"
"866",35,"hair","body","predicate1","metal",0.05,"material"
"867",35,"eyes","body","predicate1","old",0.04,"age"
"868",35,"apple","food","predicate1","short",0.97,"size"
"869",35,"hair","body","predicate1","smooth",0.96,"texture"
"870",35,"eyes","body","predicate1","good",1,"quality"
"871",35,"thing","thing","predicate1","plastic",0.02,"material"
"872",35,"eyes","body","predicate1","square",0.02,"shape"
"873",35,"thing","thing","predicate1","bad",0.99,"quality"
"874",35,"hair","body","predicate1","yellow",0.04,"color"
"875",35,"cheese","food","predicate1","red",0.04,"color"
"876",35,"thing","thing","predicate1","round",0,"shape"
"877",35,"hair","body","predicate1","big",0.02,"size"
"878",35,"thing","thing","predicate1","brown",0.03,"color"
"879",35,"apple","food","predicate1","soft",0.98,"texture"
"880",35,"thing","thing","predicate1","smooth",0,"texture"
"881",35,"eyes","body","predicate1","big",1,"size"
"882",35,"apple","food","predicate1","wooden",0,"material"
"883",35,"hair","body","predicate1","purple",0,"color"
"884",35,"eyes","body","predicate1","good",1,"quality"
"885",36,"hair","body","predicate1","big",0.8,"size"
"886",36,"thing","thing","predicate1","round",0.09,"shape"
"887",36,"thing","thing","predicate1","small",0.81,"size"
"888",36,"eyes","body","predicate1","big",0.86,"size"
"889",36,"eyes","body","predicate1","big",1,"size"
"890",36,"hair","body","predicate1","wooden",0.03,"material"
"891",36,"apple","food","predicate1","huge",1,"size"
"892",36,"apple","food","predicate1","yellow",0.05,"color"
"893",36,"thing","thing","predicate1","fresh",1,"age"
"894",36,"cheese","food","predicate1","wooden",0,"material"
"895",36,"hair","body","predicate1","square",0.02,"shape"
"896",36,"cheese","food","predicate1","small",1,"size"
"897",36,"apple","food","predicate1","yellow",0.04,"color"
"898",36,"thing","thing","predicate1","new",1,"age"
"899",36,"thing","thing","predicate1","square",0.25,"shape"
"900",36,"cheese","food","predicate1","hard",0.86,"texture"
"901",36,"hair","body","predicate1","new",0.84,"age"
"902",36,"thing","thing","predicate1","soft",0.8,"texture"
"903",36,"thing","thing","predicate1","round",0.16,"shape"
"904",36,"thing","thing","predicate1","metal",0.87,"material"
"905",36,"apple","food","predicate1","long",0.07,"size"
"906",36,"thing","thing","predicate1","fresh",0.84,"age"
"907",36,"cheese","food","predicate1","new",0.14,"age"
"908",36,"thing","thing","predicate1","hard",0.08,"texture"
"909",36,"apple","food","predicate1","bad",0.89,"quality"
"910",36,"eyes","body","predicate1","big",0.94,"size"
"911",37,"cheese","food","predicate1","plastic",0,"material"
"912",37,"cheese","food","predicate1","soft",1,"texture"
"913",37,"eyes","body","predicate1","new",1,"age"
"914",37,"apple","food","predicate1","soft",0,"texture"
"915",37,"eyes","body","predicate1","wooden",0,"material"
"916",37,"cheese","food","predicate1","soft",1,"texture"
"917",37,"apple","food","predicate1","short",1,"size"
"918",37,"eyes","body","predicate1","fresh",1,"age"
"919",37,"apple","food","predicate1","short",1,"size"
"920",37,"apple","food","predicate1","green",0,"color"
"921",37,"hair","body","predicate1","metal",0,"material"
"922",37,"thing","thing","predicate1","rotten",1,"age"
"923",37,"apple","food","predicate1","fresh",1,"age"
"924",37,"thing","thing","predicate1","short",1,"size"
"925",37,"eyes","body","predicate1","red",0,"color"
"926",37,"eyes","body","predicate1","purple",0,"color"
"927",37,"eyes","body","predicate1","brown",0,"color"
"928",37,"thing","thing","predicate1","wooden",0,"material"
"929",37,"eyes","body","predicate1","long",0,"size"
"930",37,"cheese","food","predicate1","bad",0.48,"quality"
"931",37,"apple","food","predicate1","hard",1,"texture"
"932",37,"hair","body","predicate1","hard",1,"texture"
"933",37,"hair","body","predicate1","small",1,"size"
"934",37,"thing","thing","predicate1","plastic",0,"material"
"935",37,"apple","food","predicate1","hard",0,"texture"
"936",37,"hair","body","predicate1","smooth",1,"texture"
"937",38,"thing","thing","predicate1","square",0.07,"shape"
"938",38,"apple","food","predicate1","blue",0.96,"color"
"939",38,"apple","food","predicate1","huge",0.06,"size"
"940",38,"apple","food","predicate1","soft",0.03,"texture"
"941",38,"apple","food","predicate1","small",0.03,"size"
"942",38,"thing","thing","predicate1","big",0.95,"size"
"943",38,"cheese","food","predicate1","bad",0.97,"quality"
"944",38,"hair","body","predicate1","round",0.05,"shape"
"945",38,"apple","food","predicate1","fresh",0.98,"age"
"946",38,"eyes","body","predicate1","long",0.95,"size"
"947",38,"thing","thing","predicate1","rotten",0.06,"age"
"948",38,"hair","body","predicate1","blue",0.98,"color"
"949",38,"eyes","body","predicate1","metal",0.98,"material"
"950",38,"hair","body","predicate1","red",0.01,"color"
"951",38,"hair","body","predicate1","soft",0.97,"texture"
"952",38,"cheese","food","predicate1","round",0.06,"shape"
"953",38,"thing","thing","predicate1","long",0.07,"size"
"954",38,"eyes","body","predicate1","blue",0,"color"
"955",38,"eyes","body","predicate1","small",0,"size"
"956",38,"eyes","body","predicate1","hard",0.06,"texture"
"957",38,"thing","thing","predicate1","fresh",0.96,"age"
"958",38,"cheese","food","predicate1","red",0.97,"color"
"959",38,"cheese","food","predicate1","red",0.03,"color"
"960",38,"eyes","body","predicate1","good",0.97,"quality"
"961",38,"apple","food","predicate1","rotten",0.05,"age"
"962",38,"hair","body","predicate1","purple",0.04,"color"
"963",39,"eyes","body","predicate1","plastic",0.23,"material"
"964",39,"thing","thing","predicate1","rotten",0.77,"age"
"965",39,"cheese","food","predicate1","purple",0.11,"color"
"966",39,"cheese","food","predicate1","big",0.84,"size"
"967",39,"hair","body","predicate1","yellow",0.09,"color"
"968",39,"cheese","food","predicate1","round",0.09,"shape"
"969",39,"thing","thing","predicate1","small",0.84,"size"
"970",39,"hair","body","predicate1","big",0.91,"size"
"971",39,"apple","food","predicate1","round",0.87,"shape"
"972",39,"apple","food","predicate1","yellow",0.11,"color"
"973",39,"apple","food","predicate1","purple",0.16,"color"
"974",39,"cheese","food","predicate1","hard",0.1,"texture"
"975",39,"hair","body","predicate1","brown",0.11,"color"
"976",39,"eyes","body","predicate1","square",0.13,"shape"
"977",39,"apple","food","predicate1","purple",0.14,"color"
"978",39,"thing","thing","predicate1","wooden",0.09,"material"
"979",39,"eyes","body","predicate1","brown",0.08,"color"
"980",39,"thing","thing","predicate1","huge",0.89,"size"
"981",39,"cheese","food","predicate1","green",0.12,"color"
"982",39,"eyes","body","predicate1","good",0.09,"quality"
"983",39,"hair","body","predicate1","purple",0.11,"color"
"984",39,"eyes","body","predicate1","purple",0.11,"color"
"985",39,"hair","body","predicate1","brown",0.09,"color"
"986",39,"eyes","body","predicate1","fresh",0.48,"age"
"987",39,"hair","body","predicate1","new",0.86,"age"
"988",39,"eyes","body","predicate1","square",0.11,"shape"
"989",40,"apple","food","predicate1","round",0,"shape"
"990",40,"hair","body","predicate1","huge",1,"size"
"991",40,"apple","food","predicate1","tiny",1,"size"
"992",40,"apple","food","predicate1","short",1,"size"
"993",40,"apple","food","predicate1","hard",1,"texture"
"994",40,"apple","food","predicate1","big",1,"size"
"995",40,"apple","food","predicate1","smooth",1,"texture"
"996",40,"apple","food","predicate1","fresh",1,"age"
"997",40,"cheese","food","predicate1","red",0,"color"
"998",40,"apple","food","predicate1","square",0,"shape"
"999",40,"hair","body","predicate1","soft",1,"texture"
"1000",40,"eyes","body","predicate1","purple",0,"color"
"1001",40,"thing","thing","predicate1","hard",0,"texture"
"1002",40,"cheese","food","predicate1","new",0,"age"
"1003",40,"eyes","body","predicate1","new",0,"age"
"1004",40,"hair","body","predicate1","huge",1,"size"
"1005",40,"eyes","body","predicate1","small",1,"size"
"1006",40,"hair","body","predicate1","small",1,"size"
"1007",40,"apple","food","predicate1","square",0,"shape"
"1008",40,"apple","food","predicate1","hard",1,"texture"
"1009",40,"eyes","body","predicate1","soft",1,"texture"
"1010",40,"apple","food","predicate1","hard",1,"texture"
"1011",40,"cheese","food","predicate1","good",1,"quality"
"1012",40,"cheese","food","predicate1","yellow",0,"color"
"1013",40,"thing","thing","predicate1","hard",1,"texture"
"1014",40,"eyes","body","predicate1","round",1,"shape"
"1015",41,"apple","food","predicate1","metal",0.46,"material"
"1016",41,"eyes","body","predicate1","hard",0.35,"texture"
"1017",41,"thing","thing","predicate1","short",0.9,"size"
"1018",41,"eyes","body","predicate1","tiny",0.76,"size"
"1019",41,"apple","food","predicate1","hard",0.21,"texture"
"1020",41,"hair","body","predicate1","rotten",0.68,"age"
"1021",41,"apple","food","predicate1","round",0.65,"shape"
"1022",41,"thing","thing","predicate1","small",0.74,"size"
"1023",41,"hair","body","predicate1","plastic",0.61,"material"
"1024",41,"cheese","food","predicate1","blue",0.25,"color"
"1025",41,"apple","food","predicate1","brown",0.68,"color"
